,Date,Crypto,Volume,Market Cap,OpenClose,HighLow
2229,2018-08-29,1,0.03244231209670074,0.7540836907515998,0.6321695548277688,2.0439489184916653
2230,2018-08-28,1,0.04413064768454012,0.7637446618977668,-2.8916559098569934,3.301493387423477
2231,2018-08-27,1,0.044246877452020376,0.727075433074877,-2.5250412512491636,2.913878180070583
2232,2018-08-26,1,0.04013104861384386,0.7156564850747115,0.7063987380838057,2.3260204659592887
2233,2018-08-25,1,0.024052671093261715,0.6668875549391564,-0.6393432684872096,1.3232432367899634
2234,2018-08-24,1,0.030663947727773463,0.6713819880104812,-2.5065625390627275,3.4056356406879047
2235,2018-08-23,1,0.030472765986747544,0.6361400122907519,-2.5025708199691508,2.7498140108673965
2236,2018-08-22,1,0.04612166035336032,0.6233967971245956,1.7178137315324165,8.029653999692556
2237,2018-08-21,1,0.026843187537587035,0.6745207682263549,-2.892540331280557,3.217247993090126
2238,2018-08-20,1,0.040020659414356154,0.6558652057184671,3.043181216543317,3.7947389062755548
2239,2018-08-19,1,0.032122270146221654,0.6654180997207915,-1.283416870706887,2.7733807012441787
2240,2018-08-18,1,0.035198184339524874,0.6689227424303968,2.485615900967659,4.1490588992607655
2241,2018-08-17,1,0.05080495170504821,0.6851754731848801,-3.642812314322498,4.071639865485537
2242,2018-08-16,1,0.04613003267079998,0.6785163031312991,-0.6393326945268427,3.1401708938708595
2243,2018-08-15,1,0.03439982524779417,0.6293186227078731,-1.3806724873662972,5.900099977175614
2244,2018-08-14,1,0.053224664561331785,0.6197454789748661,1.4186147416572794,5.307106790263006
2245,2018-08-13,1,0.03856826989372705,0.6107953928521134,0.695347570570874,5.000706745565168
2246,2018-08-12,1,0.05508195564464834,0.6209850894599268,-0.6174587082396954,2.7631262525050033
2247,2018-08-11,1,0.03321236411991812,0.6453991608045475,-1.746262943296486,5.675369084781053
2248,2018-08-10,1,0.04576460596627286,0.6333378611535686,6.252677975200129,7.620842123137805
2249,2018-08-09,1,0.04103534487864592,0.6497171445940839,-3.999098691732769,6.02745688558457
2250,2018-08-08,1,0.03878902268881014,0.6010943348428689,6.9943544038821415,8.361895339387289
2251,2018-08-07,1,0.044657840729793195,0.6330064329724151,3.0385954936384962,5.9025760790961925
2252,2018-08-06,1,0.03784188535142459,0.6474500247389079,1.5987226329871191,4.005636713523188
2253,2018-08-05,1,0.03487168954866428,0.6499487688115225,-0.5291095115215683,2.3350670681631556
2254,2018-08-04,1,0.037823385976908735,0.6386902874516144,5.77034914721628,7.351300889023165
2255,2018-08-03,1,0.04369505598760953,0.6704632914098803,1.718365595563327,3.1859892340335705
2256,2018-08-02,1,0.02385541652447457,0.6132560232304958,0.8859345988912537,2.5165349893134135
2257,2018-08-01,1,0.02448639808807909,0.6321487886480839,1.89025181936573,3.5188775408230555
2258,2018-07-31,1,0.04074716065150921,0.6291377537950538,5.150865503750438,6.296016723550807
2259,2018-07-30,1,0.04762141281551126,0.6529490191096018,0.5024155061805686,4.016419324281657
2260,2018-07-29,1,0.03042537707560841,0.6640004823641714,-0.1537958266825683,1.610080934379667
2261,2018-07-28,1,0.029061605531884728,0.6618422434587318,-0.28185923024159365,1.3818612730216273
2262,2018-07-27,1,0.04204171155253283,0.6557322665075823,-2.628409143915121,5.394302928506704
2263,2018-07-26,1,0.03569907986249752,0.6253116585342012,2.8330220826294976,5.224460847376093
2264,2018-07-25,1,0.03509152426974058,0.6051059958972255,2.423427024233902,4.087256311792899
2265,2018-07-24,1,0.050388229306577506,0.6276209307396404,-8.401437810121706,9.32800637531632
2266,2018-07-23,1,0.03876748893947371,0.5868384502612812,-3.8438033901597777,4.891280959456722
2267,2018-07-22,1,0.020641466551704308,0.6184996868886288,-0.009306876004245623,2.087406989377044
2268,2018-07-21,1,0.024014171871646436,0.6291012549602053,-0.8972532933509854,2.4128350877834777
2269,2018-07-20,1,0.04247680007976871,0.6095021090690769,1.5402232668745341,3.7061385904127775
2270,2018-07-19,1,0.04132788266394682,0.5902596140899782,-1.1873755446347616,2.7277238318833525
2271,2018-07-18,1,0.040723027504267206,0.5532349663708158,-0.7524300352750828,3.4959283126016203
2272,2018-07-17,1,0.04743141358597586,0.5710485318792438,-7.941359883522779,10.518438650087148
2273,2018-07-16,1,0.04694177021835155,0.5219775326333995,-5.706830338932761,6.052220282174986
2274,2018-07-15,1,0.030411379899624974,0.4787343183423048,-1.367057562019653,2.348756748049624
2275,2018-07-14,1,0.024845076305930504,0.46766390284306647,-0.45601608403131877,1.3838808604543829
2276,2018-07-13,1,0.035415692122207916,0.46480967596239947,-0.04841287943838779,1.9106101480967652
2277,2018-07-12,1,0.03745942487344807,0.4728058543287404,2.6966583501893098,4.248082417762561
2278,2018-07-11,1,0.0342676712281814,0.5077745226457917,-0.999888060550532,1.808550426874973
2279,2018-07-10,1,0.047131489947057396,0.4950982949149112,6.465450011408748,7.072295629878639
2280,2018-07-09,1,0.04808811471104055,0.5259326812928289,0.4943831812956603,1.7003949040071973
2281,2018-07-08,1,0.03826717028251624,0.5507772736464877,1.2388752580029063,2.04402170991132
2282,2018-07-07,1,0.04754577359729883,0.5503192856194028,-2.7449632710064122,4.3280073360484295
2283,2018-07-06,1,0.0554802036936877,0.5405859360428836,-0.5216162222784106,2.5620090413737415
2284,2018-07-05,1,0.05946295205244637,0.5191208973455435,-0.5939048576964865,3.099144444032561
2285,2018-07-04,1,0.04615079402133532,0.4972932814230146,-0.7075306573181734,4.983519979725287
2286,2018-07-03,1,0.05343214910165542,0.4956325391489406,1.0271749697141814,3.4681883942072886
2287,2018-07-02,1,0.04655104669894116,0.4841633433166097,-3.5348340498017023,5.997108271177638
2288,2018-07-01,1,0.05870632472138566,0.48006432162558926,0.40496525543083806,2.2826115142107426
2289,2018-06-30,1,0.04750711462012982,0.4501668805012424,-2.963456982452371,4.0437825196635515
2290,2018-06-29,1,0.03758150665053081,0.4617299320009597,-5.14883379591393,7.298293385597404
2291,2018-06-28,1,0.0486614238492524,0.4315713591567957,4.230079704753706,5.063133490289246
2292,2018-06-27,1,0.04474456395802907,0.44461052411435037,-1.181231870254578,2.1006616766039627
2293,2018-06-26,1,0.04837513839317812,0.44572735980467165,2.6237043499610166,3.2244975014094734
2294,2018-06-25,1,0.09725740997364564,0.4575109753337951,-1.2355214406639732,3.393803849883966
2295,2018-06-24,1,0.06634850022724051,0.44742318690009925,-0.14498399283384344,6.820145136538173
2296,2018-06-23,1,0.059334640857806716,0.4458121776959216,-1.1745252405184203,2.520002505816805
2297,2018-06-22,1,0.08183823139323491,0.43985903323549475,10.753176899331478,12.327772257681715
2298,2018-06-21,1,0.05380990018748786,0.48300904050930027,0.7481657184599442,1.426174179439215
2299,2018-06-20,1,0.04455938159411598,0.5150233625816385,-0.08544228596232983,3.1712641411758113
2300,2018-06-19,1,0.06251052128472157,0.5052635547370136,-0.4069431180474794,1.6778155244145125
2301,2018-06-18,1,0.0803822481333478,0.5024026917266409,-3.3371345613699646,5.188096071432113
2302,2018-06-17,1,0.06035061382492518,0.4900078409584811,0.7117686368774088,1.3823066818276146
2303,2018-06-16,1,0.042509155785942096,0.49213751898144736,-1.4459182474665226,2.97081503886929
2304,2018-06-15,1,0.06717037346561838,0.48063639608634656,3.3686564306217406,3.8423212846199846
2305,2018-06-14,1,0.09048928747477532,0.49890330089451573,-4.982511670407035,5.8833772425659845
2306,2018-06-13,1,0.10209364743960439,0.4777791429278362,3.8895098232586207,5.505100998448697
2307,2018-06-12,1,0.08642590177612829,0.5025674321140192,4.914042496246296,5.59271483141741
2308,2018-06-11,1,0.1008063586143928,0.5242680168586715,-1.5582905843692174,3.0350607760598365
2309,2018-06-10,1,0.13605715678094443,0.5166853053390504,10.514702035988648,11.782258959583842
2310,2018-06-09,1,0.06397329835937741,0.5526309083480679,1.33484209096693,2.0127522650002447
2311,2018-06-08,1,0.08658865554608837,0.5595309098581014,0.7897816037514644,1.8494660360475592
2312,2018-06-07,1,0.07856645809721718,0.5813405864225056,-0.35711841931554034,1.1822287988821643
2313,2018-06-06,1,0.09253245740104,0.5827669938053351,-0.36595033820933054,2.378301491605498
2314,2018-06-05,1,0.09525278311246735,0.587311701055705,-1.7404249984328999,3.3287816745809096
2315,2018-06-04,1,0.10028207145074494,0.5874759975536912,2.768785614473643,3.7433541122873635
2316,2018-06-03,1,0.11508629828292415,0.5972483981231719,-1.1419339561542756,1.8632516961478984
2317,2018-06-02,1,0.10447320739502765,0.587573976467957,-1.396358682813215,2.6485718610210967
2318,2018-06-01,1,0.11161218360028234,0.5831391522196157,-0.5403470015001801,2.664791151513029
2319,2018-05-31,1,0.11051791699183648,0.5722482006501383,-1.1745132609593583,3.3659237572993845
2320,2018-05-30,1,0.10266897617366133,0.570646289477344,0.8534367121241075,3.5573441041488536
2321,2018-05-29,1,0.14656761894631642,0.5791839669509264,-4.591846869522627,6.145246087703285
2322,2018-05-28,1,0.13431315289764378,0.5491432853326543,3.2976477894431895,4.480560350082641
2323,2018-05-27,1,0.1021497377165502,0.5705750343826953,-0.08333269825975265,1.5235990025066286
2324,2018-05-26,1,0.06784109911826021,0.5485983475825162,1.7754517438682882,3.3478843064094406
2325,2018-05-25,1,0.10879256455175229,0.5632255749022811,1.4994327100661877,3.6047998741359493
2326,2018-05-24,1,0.09314749538585455,0.5564487277320915,-0.34557205954203596,5.557934418641054
2327,2018-05-23,1,0.11349050911538532,0.5626248436294004,6.341250056934129,7.2827520148427425
2328,2018-05-22,1,0.10619774423974646,0.6000288268739036,4.701575299651211,5.230379580049998
2329,2018-05-21,1,0.12861855741949882,0.6291410068560795,1.2274612616612899,2.3000197411055012
2330,2018-05-20,1,0.11810094665348901,0.6319862537151922,-3.12759246615569,4.352948989581961
2331,2018-05-19,1,0.0869340764817807,0.6153356277608554,0.10368127740638045,2.3060173450271577
2332,2018-05-18,1,0.1096086538266188,0.6139832284232077,-1.9287387266151086,3.753066521450492
2333,2018-05-17,1,0.1254604260485675,0.605212395562325,3.4064626362272747,4.859871918717843
2334,2018-05-16,1,0.14526738715717707,0.631239928127831,1.6200601142492843,4.072409648599546
2335,2018-05-15,1,0.1656478246384703,0.6412205570226246,2.2890934312866307,4.490539477019496
2336,2018-05-14,1,0.20196149987854528,0.6551588696123652,-0.04233702625579383,6.132316528298418
2337,2018-05-13,1,0.15288370801552198,0.6527040157236189,-2.38940415735928,4.507734043319218
2338,2018-05-12,1,0.17238633779758153,0.6400218927512611,-0.7460322399557242,5.367062097190981
2339,2018-05-11,1,0.16795342956246012,0.6204916419697001,7.2436229810762995,7.844459358484542
2340,2018-05-10,1,0.14170271728892395,0.6485170656259024,3.118325838638299,3.932522977065503
2341,2018-05-09,1,0.12470473826776585,0.6607144730534763,-1.0879063154781647,3.7993144528354605
2342,2018-05-08,1,0.14125356086267454,0.6560567646843151,1.5815121436614277,3.6699049817499656
2343,2018-05-07,1,0.12787167197346305,0.6470466413115876,2.9089925548777984,4.704738251113099
2344,2018-05-06,1,0.1071336746855937,0.653610870193168,1.9732130078192256,5.017190760281025
2345,2018-05-05,1,0.07442529357008762,0.614397067708934,-1.6014172124786512,2.7785100087098726
2346,2018-05-04,1,0.09663507221045417,0.6069053187490369,-0.054220141020692836,2.0158673222342713
2347,2018-05-03,1,0.13885187051949907,0.6009728175394445,-5.232942659304797,6.64094144695963
2348,2018-05-02,1,0.10684298951358472,0.5647336067256472,-1.4218433421988834,2.677494661486861
2349,2018-05-01,1,0.10707258487941189,0.5456429727313015,1.452569569963842,4.1033408443247765
2350,2018-04-30,1,0.10229163774676504,0.5256719569810472,2.008111538783865,3.3853662579621044
2351,2018-04-29,1,0.08789527166025755,0.5650422589580243,-0.771518250957115,3.6740366497602253
2352,2018-04-28,1,0.11084079947007668,0.5469875159511437,-4.377298951074522,5.375057481896064
2353,2018-04-27,1,0.10096950287614687,0.526356059718741,3.3779725796852347,4.321995875358425
2354,2018-04-26,1,0.11727983663633294,0.5227091256567136,-4.4625224083585096,6.352861398259279
2355,2018-04-25,1,0.15155261776009357,0.4981317417073927,9.668948176194462,10.744291777327277
2356,2018-04-24,1,0.1326998166110177,0.5567128735080358,-7.869658739365818,9.01428753006148
2357,2018-04-23,1,0.11726186838230035,0.5030844966383161,-1.5282954889772498,1.9313222458290795
2358,2018-04-22,1,0.11112982270421339,0.49851229264629326,1.3927880378787023,2.528919712655437
2359,2018-04-21,1,0.09289888353911806,0.49633751198338544,-0.5259919943564029,3.9923014080901424
2360,2018-04-20,1,0.09363950253417666,0.5130560309411812,-6.318798692445355,7.710441415477504
2361,2018-04-19,1,0.08417042794648497,0.47149619613117166,-1.6280987541698693,1.9647987628673746
2362,2018-04-18,1,0.06467683678359705,0.45022349558210845,-2.6825735805521447,3.9537110443558845
2363,2018-04-17,1,0.08097436553970794,0.4349788166961767,2.1458919836771884,5.128826386560135
2364,2018-04-16,1,0.06762620229556951,0.44023783664273675,3.4608737338643607,5.619929157994193
2365,2018-04-15,1,0.06851550194701207,0.4533133729535379,-3.959369722789603,4.2389780198879095
2366,2018-04-14,1,0.05495802481347353,0.4260995346705505,-1.3970317599484474,3.756180995889636
2367,2018-04-13,1,0.08762219494240368,0.43001917811717727,0.06496845016789621,5.477943163903447
2368,2018-04-12,1,0.10243303827448469,0.4401709340915822,-11.837248371993539,16.054046089264844
2369,2018-04-11,1,0.06654002497785781,0.38398493459854416,-1.7916745000865006,2.2108983368503914
2370,2018-04-10,1,0.050282197442443506,0.3897014014861171,-0.5752919717311329,2.509792536820015
2371,2018-04-09,1,0.06976859453066805,0.38146809456737707,4.040773218533516,7.747228842263084
2372,2018-04-08,1,0.059400329101015156,0.3972844314088637,-1.4741901322210538,2.7685062480776566
2373,2018-04-07,1,0.05785856065006127,0.3852376953924125,-4.059852851988907,6.334811172665653
2374,2018-04-06,1,0.04255586873982531,0.3849005653997401,2.706924040387065,4.296429420152094
2375,2018-04-05,1,0.07419491607713456,0.3909265536714367,0.5458393904296486,4.34956700015799
2376,2018-04-04,1,0.062317152402146976,0.3996075875054239,8.791718602083805,9.788532594210025
2377,2018-04-03,1,0.08273160684557325,0.425428857750837,-4.745773656029911,6.482153977435118
2378,2018-04-02,1,0.0681257619182602,0.4033084266734551,-3.3730476297218104,4.678154339330604
2379,2018-04-01,1,0.06114012945739514,0.3796450571084519,2.320642038304527,8.182790043861644
2380,2018-03-31,1,0.05720543691949402,0.3827861136776643,-1.1622493512542462,5.016814654071865
2381,2018-03-30,1,0.06059286070442983,0.3646840639164576,4.07705332812256,8.86798582391637
2382,2018-03-29,1,0.05854194853026295,0.3927422162659235,11.350874397987255,12.892264084410414
2383,2018-03-28,1,0.041991448711657345,0.4866747388941874,-1.4790395177638942,4.017331137397306
2384,2018-03-27,1,0.048470314407093415,0.4691828883274717,4.6847706523586226,5.585287437169001
2385,2018-03-26,1,0.03660281706219788,0.5199447781853309,3.5211991398009133,7.683586029762893
2386,2018-03-25,1,0.03284593321041864,0.5254721248895399,1.3774991008288993,2.7566269427285164
2387,2018-03-24,1,0.0462934250299636,0.5336443026277009,2.6975869619221555,3.813650192586465
2388,2018-03-23,1,0.05181214210485076,0.5604954796100678,-1.6145974185313463,6.207673506574679
2389,2018-03-22,1,0.06368778573568568,0.5413226069645034,2.4170411278734605,6.255876260966062
2390,2018-03-21,1,0.04100525620347081,0.5445575666431234,0.0918348966701501,3.7421171959328916
2391,2018-03-20,1,0.05017039280329927,0.5399892011998867,-3.296132860719382,7.880078410037569
2392,2018-03-19,1,0.06598402530168958,0.5161782557929522,-3.3199151914291747,6.030873835711702
2393,2018-03-18,1,0.061706554986340804,0.5005982037802372,-4.051223790673092,11.456077994155407
2394,2018-03-17,1,0.04017241888152049,0.46772635575805527,5.116034087075377,6.831214097172889
2395,2018-03-16,1,0.050272567951540656,0.49259128530202373,-0.18516197866831874,7.2431964257122985
2396,2018-03-15,1,0.06554424411285652,0.48419003934764693,-0.12168119339096961,8.291091806952778
2397,2018-03-14,1,0.055163248339297706,0.4778410223200555,11.425182312593392,15.953962099363906
2398,2018-03-13,1,0.06427801661087486,0.5332823582670089,-0.23719333364911677,5.7175548694254275
2399,2018-03-12,1,0.08529009718884271,0.5286311669133309,4.321611942572304,10.953810242816147
2400,2018-03-11,1,0.07693863248050765,0.5602781464008382,-7.577802026544887,12.835530539929294
2401,2018-03-10,1,0.05094657031754077,0.5462803710408746,5.465709945296652,7.961182489223589
2402,2018-03-09,1,0.10981254593041777,0.5708858404494292,0.8261334784128707,11.198354819811485
2403,2018-03-08,1,0.08294872351085925,0.595027703752999,5.92261932604265,8.692604580514242
2404,2018-03-07,1,0.07577632929271329,0.5976851865074154,8.412263943122937,12.766864915532722
2405,2018-03-06,1,0.06599256989519305,0.6454388696269833,6.680945024096303,7.5348533275110015
2406,2018-03-05,1,0.06220081490523441,0.6891560988143133,-0.35339457849293865,2.2736934949482617
2407,2018-03-04,1,0.05489415021192646,0.6829351161949232,-0.13202247333975947,3.380896482670124
2408,2018-03-03,1,0.059965479496540054,0.6850419168712766,-3.3751951582314774,4.778955373552179
2409,2018-03-02,1,0.07441502465214077,0.6528571352434317,-0.9831865723717925,3.123477229021688
2410,2018-03-01,1,0.07407479822337178,0.6475163339632953,-5.168477764587706,6.757653522042162
2411,2018-02-28,1,0.06507829035021848,0.6244506476430186,2.782290595400781,6.703488097853395
2412,2018-02-27,1,0.06109356102124145,0.649516759749768,-3.0925937087943254,6.172108555790004
2413,2018-02-26,1,0.08153955978159175,0.6283464616376244,-6.726060315005384,10.243076610633835
2414,2018-02-25,1,0.04813030139759405,0.5773991315530159,1.3625776068024464,5.486944697139336
2415,2018-02-24,1,0.06911057520827968,0.5806639401467231,4.8367113217145885,11.000668262600087
2416,2018-02-23,1,0.071367530178115,0.623031932542037,-3.533887746738202,7.732658359507425
2417,2018-02-22,1,0.08796043635868143,0.6014055674567504,6.550728541978998,11.067510032789556
2418,2018-02-21,1,0.07532659196664905,0.6285187969084794,6.377682591621237,8.964514372824326
2419,2018-02-20,1,0.11772014260328012,0.6581435148977689,-1.5074088908059764,6.470024465795916
2420,2018-02-19,1,0.08908798230854807,0.636254275002866,-5.99271473383358,7.234710604237591
2421,2018-02-18,1,0.11467410148980813,0.5930169598258676,5.417090889874302,9.914776338248117
2422,2018-02-17,1,0.08998708634260856,0.6135375290300918,-8.14563678856672,9.755252244157745
2423,2018-02-16,1,0.08288643340384096,0.571361102661081,-0.9595578573586465,5.081816063747979
2424,2018-02-15,1,0.10302761955258462,0.568551287529512,-6.669814802398449,8.932069330305524
2425,2018-02-14,1,0.0910148182037561,0.529710908473671,-9.423326364276022,10.681728731576584
2426,2018-02-13,1,0.06370683175867677,0.48731767749138816,3.8194735088848972,5.949558460397725
2427,2018-02-12,1,0.09401510540521574,0.5037959858699225,-8.795540831838935,10.372744442443292
2428,2018-02-11,1,0.09403586719588,0.45308611430708856,5.9798456220800915,8.637260616073746
2429,2018-02-10,1,0.10002504907487864,0.4723642959688288,1.1387244464892632,9.970262147743725
2430,2018-02-09,1,0.07143660050176526,0.47711415232752213,-5.323814407777277,10.809154833022717
2431,2018-02-08,1,0.06994876598965209,0.42244501717137645,-7.5944970937967184,12.057168951161202
2432,2018-02-07,1,0.08174204158928575,0.3822620906229678,1.7607289192975486,17.581279899407235
2433,2018-02-06,1,0.14291038997996816,0.38988188993975736,-9.056615940159915,29.800975810126175
2434,2018-02-05,1,0.11125215693196977,0.34520095420106617,18.910409169418443,23.801032846471884
2435,2018-02-04,1,0.08691385229834954,0.4139924419304927,10.857670283534333,16.23227688283619
2436,2018-02-03,1,0.06698442545941627,0.4597236629546866,-3.5181820155766275,14.289541992710014
2437,2018-02-02,1,0.11788667000589068,0.4267990067653371,3.5277895245307604,17.26148559936449
2438,2018-02-01,1,0.086597594014212,0.45631386607078234,11.63246396701905,16.755249327471034
2439,2018-01-31,1,0.06311904845741902,0.5053057271112661,-1.104572094757259,6.179336597257816
2440,2018-01-30,1,0.08530831916603271,0.49791703103855767,11.878729339131453,12.664155509708081
2441,2018-01-29,1,0.07743649750916028,0.5481984392507778,4.064123025915507,6.22942072684684
2442,2018-01-28,1,0.11004895535938132,0.5708296624631571,-2.6386567892691204,4.923618638435983
2443,2018-01-27,1,0.07534390877875173,0.5637976250012784,-2.3232826675801164,5.693773743237429
2444,2018-01-26,1,0.10082481329141828,0.5380680684083553,0.7572874162311365,11.33110238251109
2445,2018-01-25,1,0.0791964562861344,0.5342188686226447,1.441460460209214,6.586537332092888
2446,2018-01-24,1,0.08597342322360532,0.4975162919184778,-4.0142963917033825,8.097902232689663
2447,2018-01-23,1,0.08047956420286657,0.46771386255247877,0.7001914416094195,12.319213698347781
2448,2018-01-22,1,0.08597396899019745,0.491946152095638,6.419115517457328,16.857094220703587
2449,2018-01-21,1,0.12043555962806571,0.5016513603914775,11.11284065953771,14.242307608790526
2450,2018-01-20,1,0.11439499803551688,0.5637957407792142,-9.636256366124925,12.412276560498043
2451,2018-01-19,1,0.12595943714508906,0.5068542928986978,-1.5300634074873756,7.345979932221638
2452,2018-01-18,1,0.15830234977932592,0.4889615729664161,-2.406126210586322,10.644732051062377
2453,2018-01-17,1,0.1913210433415099,0.46465225389332926,2.1673847350548385,24.203783881191683
2454,2018-01-16,1,0.19213186471755217,0.4727509773045716,20.413381570645313,35.7845499118834
2455,2018-01-15,1,0.15015277729824242,0.5775640685890884,-0.37988972880918936,5.892225992209504
2456,2018-01-14,1,0.14390350837713647,0.581193837696584,4.347950948936258,9.374433258121044
2457,2018-01-13,1,0.12965779839730274,0.5807053031341012,-2.8397919189219607,5.067942358148784
2458,2018-01-12,1,0.09741518377953652,0.5371718611804639,-3.7673578635125864,8.145559108599201
2459,2018-01-11,1,0.10892582968623653,0.5124478479881818,11.65466002318405,14.59571152723585
2460,2018-01-10,1,0.15712217229845415,0.5716250338709722,-2.5699064982792663,9.364406268881794
2461,2018-01-09,1,0.12775520692146908,0.5309365372016444,3.6196321481309894,7.442457016084305
2462,2018-01-08,1,0.11098997935018669,0.536319021216947,8.609696989516408,16.39687056268467
2463,2018-01-07,1,0.09041687521920137,0.5889828986030128,6.37047383575073,9.273540630109437
2464,2018-01-06,1,0.09620990832576198,0.6063731938458313,-0.3702880734010421,5.653584358316422
2465,2018-01-05,1,0.10541309088838993,0.580007946251101,-11.201123409664646,16.460122123629702
2466,2018-01-04,1,0.11534406989854415,0.5353501318010532,-2.105877198106043,8.383715853145901
2467,2018-01-03,1,0.06749255616578168,0.5717979730811461,-1.465691761643967,4.90619289762202
2468,2018-01-02,1,0.10661205099948255,0.5620274868467858,-9.058140345868466,17.32808705588016
2469,2018-01-01,1,0.07619583416859128,0.49239999540891394,3.331575970865302,7.278767176626275
2470,2017-12-31,1,0.09488555640052214,0.4965817990921313,-8.89138594968017,12.714422143338709
2471,2017-12-30,1,0.08179202592279212,0.4228639258255306,13.354489347211398,18.880825701842284
2472,2017-12-29,1,0.0648252725610942,0.5000723183942692,0.2701901505662221,6.793877123086617
2473,2017-12-28,1,0.08538364118099086,0.4879975915361942,8.60986279652893,13.999129051391222
2474,2017-12-27,1,0.10321273958797221,0.5218699133812476,2.0519619913501828,12.019085299433499
2475,2017-12-26,1,0.10634337691565705,0.5579281819001247,-12.815067394265327,17.33777245827774
2476,2017-12-25,1,0.10302684392994009,0.47230877841380453,-0.21886429786933093,8.507012292042333
2477,2017-12-24,1,0.12195751625630825,0.46332199878623753,4.900259950565285,14.734420922278787
2478,2017-12-23,1,0.13968189489745528,0.49389661890581055,-5.105719971344641,12.83119587878869
2479,2017-12-22,1,0.19679873462836248,0.48892181155540027,14.938042948049898,34.73675644912532
2480,2017-12-21,1,0.12688194347269668,0.5484927577114046,5.312315962568675,14.502004178620936
2481,2017-12-20,1,0.23103142836036797,0.5871214680647927,6.831449770583049,11.550153323414463
2482,2017-12-19,1,0.16350071611348121,0.6375640318986219,7.546966655569804,11.012192757381143
2483,2017-12-18,1,0.1771660095237562,0.66311355138199,-0.04080122863504698,5.5300997922904855
2484,2017-12-17,1,0.14832022096035635,0.6498092591032139,1.7501880084774797,5.875906702176962
2485,2017-12-16,1,0.16209261764529329,0.660402255774701,-8.909390865308666,12.568430682369907
2486,2017-12-15,1,0.15479549500284903,0.5970134113852016,-6.243891279584787,9.353476866576486
2487,2017-12-14,1,0.09091326787513154,0.5098899016911568,-1.083074080083307,5.55977961625311
2488,2017-12-13,1,0.05350527439560696,0.47914362803349164,6.653995156289767,10.05878784775544
2489,2017-12-12,1,0.09486683549147706,0.500854329589351,-2.8457548965787254,7.3028627314309205
2490,2017-12-11,1,0.08975464943398809,0.4748443759129697,-8.911956928111195,13.691191139632508
2491,2017-12-10,1,0.09910140586081666,0.4416058490767698,-1.8569560978445452,19.838810257325036
2492,2017-12-09,1,0.09011249324887637,0.448560529093512,8.86205590009881,22.728499079275167
2493,2017-12-08,1,0.1305415615446939,0.47351060734123307,7.444445610101354,28.015121055220675
2494,2017-12-07,1,0.0947981873970601,0.5372658695956462,-20.299780264289538,27.333836991804247
2495,2017-12-06,1,0.07959072717672994,0.41490275371797936,-16.569986421124455,20.511759553700614
2496,2017-12-05,1,0.04383902961318879,0.3346294608883321,-1.9384560844357424,3.6830257398947026
2497,2017-12-04,1,0.0383104596039804,0.3102090145250958,-2.9320917455371642,5.192300896661322
2498,2017-12-03,1,0.03044182424387246,0.30033622315050906,-2.12395785512615,9.176028312580556
2499,2017-12-02,1,0.029356038465325737,0.2839109037376329,-0.8695556325664313,3.8064813784978355
2500,2017-12-01,1,0.03936615581300089,0.27904802239368265,-7.079339878035569,13.946349277277406
2501,2017-11-30,1,0.05044934794654608,0.24932261945539158,-3.193495766759426,17.376021965214747
2502,2017-11-29,1,0.08277176562019303,0.23979960130320127,1.90916652947773,19.960046605512602
2503,2017-11-28,1,0.04725594190674372,0.24160311610221447,-2.339942356520652,3.999470008488487
2504,2017-11-27,1,0.02866042623738899,0.2178488148540188,-4.742445536548175,4.978550586628529
2505,2017-11-26,1,0.01999300417790911,0.19661191224459915,-5.803621190178475,8.516120933822549
2506,2017-11-25,1,0.01470105293788904,0.1867127583016634,-6.247468590526765,7.322171205286281
2507,2017-11-24,1,0.021219938201783587,0.16545576298468476,-2.1768493946659078,5.455657849631294
2508,2017-11-23,1,0.01521769974835763,0.14798764863803576,2.408451327887846,2.8440964294072586
2509,2017-11-22,1,0.01205733668268598,0.14376441057382425,-2.127564666481703,2.808375794196877
2510,2017-11-21,1,0.014141278015730034,0.13682188743917154,1.6661645474817135,7.54826855906046
2511,2017-11-20,1,0.015337834631273452,0.13902448856619506,-1.9702100219649878,4.874612483844729
2512,2017-11-19,1,0.01087833256149589,0.14203284703951177,-3.365405062795844,5.3002957255258
2513,2017-11-18,1,0.009000021996848599,0.15011570211153577,-1.1930443261212247,5.648203727480137
2514,2017-11-17,1,0.017897443995377633,0.1549689510362485,1.875467284924781,5.865556542309804
2515,2017-11-16,1,0.02315763592792541,0.14438836836934402,-6.96736928300902,11.019173423535605
2516,2017-11-15,1,0.018984943735247454,0.12733780405116546,-9.305946926711698,10.663388869639874
2517,2017-11-14,1,0.01291283612358891,0.12200684181075289,-1.1192407720491246,4.692691306050989
2518,2017-11-13,1,0.02796061200420381,0.12040425673483435,-9.470861487366676,16.544351766957362
2519,2017-11-12,1,0.04442601443583497,0.10995253038066448,5.804644000780243,20.040552309790073
2520,2017-11-11,1,0.027453203206385488,0.11510508601235717,4.105476305771759,10.781849520743464
2521,2017-11-10,1,0.022181278029683664,0.11938487731481275,8.394954356851386,13.595580878286782
2522,2017-11-09,1,0.012591377018179946,0.12983558502779405,4.245070352449872,4.862480956809904
2523,2017-11-08,1,0.016802878262844535,0.15732377447184268,-4.267068217231355,9.311189742580964
